product_id,name,category,price,currency,stock_quantity,sku,color,rating,in_stock,path,image_url
PRD-0154,Cedarwood Loafers,Footwear,119.63,USD,375,SKU-FOO-023,Beige,3.5,true,/products/product-detail/sku-foo-023,https://picsum.photos/seed/sku-foo-023/640/480
PRD-0155,Coral Dumbbell Set,Fitness,40.76,USD,285,SKU-FIT-026,Silver,3.6,true,/products/product-detail/sku-fit-026,https://picsum.photos/seed/sku-fit-026/640/480
PRD-0156,Onyx Dumbbell Set,Fitness,159.24,USD,369,SKU-FIT-027,Silver,4.4,true,/products/product-detail/sku-fit-027,https://picsum.photos/seed/sku-fit-027/640/480
PRD-0157,Ember Headlamp,Outdoor,77.25,USD,152,SKU-OUT-034,Green,3.9,true,/products/product-detail/sku-out-034,https://picsum.photos/seed/sku-out-034/640/480
PRD-0158,Terra Mouse,Electronics,169.75,USD,166,SKU-ELE-034,Red,4.6,true,/products/product-detail/sku-ele-034,https://picsum.photos/seed/sku-ele-034/640/480
PRD-0159,Voyager Fitness Tracker,Fitness,197.80,USD,172,SKU-FIT-028,Gray,4.8,true,/products/product-detail/sku-fit-028,https://picsum.photos/seed/sku-fit-028/640/480
PRD-0160,Marina Yoga Mat,Fitness,196.92,USD,51,SKU-FIT-029,Charcoal,4.8,true,/products/product-detail/sku-fit-029,https://picsum.photos/seed/sku-fit-029/640/480
PRD-0161,Meridian Yoga Mat,Fitness,130.38,USD,157,SKU-FIT-030,Navy,4.9,true,/products/product-detail/sku-fit-030,https://picsum.photos/seed/sku-fit-030/640/480
PRD-0162,Boreal Webcam,Electronics,62.58,USD,341,SKU-ELE-035,Green,4.6,true,/products/product-detail/sku-ele-035,https://picsum.photos/seed/sku-ele-035/640/480
PRD-0163,Nimbus Fitness Tracker,Fitness,72.38,USD,38,SKU-FIT-031,Green,4.3,true,/products/product-detail/sku-fit-031,https://picsum.photos/seed/sku-fit-031/640/480
PRD-0164,Meridian Cutting Board,Home,101.39,USD,225,SKU-HOM-024,Gray,4.4,true,/products/product-detail/sku-hom-024,https://picsum.photos/seed/sku-hom-024/640/480
PRD-0165,Pulse Fitness Tracker,Fitness,127.33,USD,42,SKU-FIT-032,Navy,3.5,true,/products/product-detail/sku-fit-032,https://picsum.photos/seed/sku-fit-032/640/480
PRD-0166,Pulse Hat,Accessories,77.39,USD,79,SKU-ACC-018,Red,4.0,true,/products/product-detail/sku-acc-018,https://picsum.photos/seed/sku-acc-018/640/480
PRD-0167,Nimbus Cleats,Footwear,66.53,USD,337,SKU-FOO-024,Charcoal,4.5,true,/products/product-detail/sku-foo-024,https://picsum.photos/seed/sku-foo-024/640/480
PRD-0168,Ember Candle,Home,180.79,USD,42,SKU-HOM-025,Charcoal,4.5,true,/products/product-detail/sku-hom-025,https://picsum.photos/seed/sku-hom-025/640/480
PRD-0169,Solstice Hammock,Outdoor,195.71,USD,142,SKU-OUT-035,Beige,3.7,true,/products/product-detail/sku-out-035,https://picsum.photos/seed/sku-out-035/640/480
PRD-0170,Granite Rain Boots,Footwear,9.55,USD,58,SKU-FOO-025,Maroon,3.5,true,/products/product-detail/sku-foo-025,https://picsum.photos/seed/sku-foo-025/640/480
PRD-0171,Lumen Belt,Accessories,11.72,USD,308,SKU-ACC-019,Sand,4.4,true,/products/product-detail/sku-acc-019,https://picsum.photos/seed/sku-acc-019/640/480
PRD-0172,Boreal Water Bottle,Fitness,21.07,USD,193,SKU-FIT-033,Charcoal,4.7,true,/products/product-detail/sku-fit-033,https://picsum.photos/seed/sku-fit-033/640/480
PRD-0173,Solstice Keyboard,Electronics,109.20,USD,157,SKU-ELE-036,Olive,4.4,true,/products/product-detail/sku-ele-036,https://picsum.photos/seed/sku-ele-036/640/480
PRD-0174,Fable Bluetooth Speaker,Electronics,188.86,USD,6,SKU-ELE-037,Maroon,4.6,true,/products/product-detail/sku-ele-037,https://picsum.photos/seed/sku-ele-037/640/480
PRD-0175,Aurora Rain Boots,Footwear,122.22,USD,198,SKU-FOO-026,Black,4.0,true,/products/product-detail/sku-foo-026,https://picsum.photos/seed/sku-foo-026/640/480
PRD-0176,Meridian Running Shoes,Footwear,154.24,USD,199,SKU-FOO-027,Beige,4.0,true,/products/product-detail/sku-foo-027,https://picsum.photos/seed/sku-foo-027/640/480
PRD-0177,Aurora Power Bank,Electronics,110.97,USD,303,SKU-ELE-038,Black,4.9,true,/products/product-detail/sku-ele-038,https://picsum.photos/seed/sku-ele-038/640/480
PRD-0178,Boreal USB-C Cable,Electronics,92.93,USD,125,SKU-ELE-039,Silver,4.4,true,/products/product-detail/sku-ele-039,https://picsum.photos/seed/sku-ele-039/640/480
PRD-0179,Terra Slippers,Footwear,128.41,USD,151,SKU-FOO-028,Green,3.6,true,/products/product-detail/sku-foo-028,https://picsum.photos/seed/sku-foo-028/640/480
PRD-0180,Meridian Power Bank,Electronics,151.79,USD,366,SKU-ELE-040,Red,3.8,true,/products/product-detail/sku-ele-040,https://picsum.photos/seed/sku-ele-040/640/480
PRD-0181,Aurora Candle,Home,111.94,USD,339,SKU-HOM-026,Red,4.4,true,/products/product-detail/sku-hom-026,https://picsum.photos/seed/sku-hom-026/640/480
PRD-0182,Granite Sneakers,Footwear,15.46,USD,380,SKU-FOO-029,White,4.7,true,/products/product-detail/sku-foo-029,https://picsum.photos/seed/sku-foo-029/640/480
PRD-0183,Vortex Throw Blanket,Home,100.08,USD,162,SKU-HOM-027,Navy,4.1,true,/products/product-detail/sku-hom-027,https://picsum.photos/seed/sku-hom-027/640/480
PRD-0184,Vortex Picture Frame,Home,162.99,USD,9,SKU-HOM-028,Olive,3.6,true,/products/product-detail/sku-hom-028,https://picsum.photos/seed/sku-hom-028/640/480
PRD-0185,Halcyon Slippers,Footwear,189.14,USD,53,SKU-FOO-030,Maroon,4.2,true,/products/product-detail/sku-foo-030,https://picsum.photos/seed/sku-foo-030/640/480
PRD-0186,Quartz Belt,Accessories,134.59,USD,56,SKU-ACC-020,Red,4.1,true,/products/product-detail/sku-acc-020,https://picsum.photos/seed/sku-acc-020/640/480
PRD-0187,Ember Running Shoes,Footwear,34.85,USD,299,SKU-FOO-031,Charcoal,3.7,true,/products/product-detail/sku-foo-031,https://picsum.photos/seed/sku-foo-031/640/480
PRD-0188,Terra Cleats,Footwear,48.20,USD,336,SKU-FOO-032,Charcoal,4.8,true,/products/product-detail/sku-foo-032,https://picsum.photos/seed/sku-foo-032/640/480
PRD-0189,Lumen Loafers,Footwear,44.06,USD,17,SKU-FOO-033,White,3.9,true,/products/product-detail/sku-foo-033,https://picsum.photos/seed/sku-foo-033/640/480
PRD-0190,Ember Trekking Poles,Outdoor,101.25,USD,378,SKU-OUT-036,Natural,4.3,true,/products/product-detail/sku-out-036,https://picsum.photos/seed/sku-out-036/640/480
PRD-0191,Zenith Rain Boots,Footwear,161.40,USD,395,SKU-FOO-034,Sand,3.5,true,/products/product-detail/sku-foo-034,https://picsum.photos/seed/sku-foo-034/640/480
PRD-0192,Willow Running Shoes,Footwear,7.24,USD,9,SKU-FOO-035,White,4.7,true,/products/product-detail/sku-foo-035,https://picsum.photos/seed/sku-foo-035/640/480
PRD-0193,Vortex Tote Bag,Accessories,150.95,USD,211,SKU-ACC-021,Beige,4.0,true,/products/product-detail/sku-acc-021,https://picsum.photos/seed/sku-acc-021/640/480
PRD-0194,Fable Yoga Mat,Fitness,122.48,USD,199,SKU-FIT-034,Gray,4.7,true,/products/product-detail/sku-fit-034,https://picsum.photos/seed/sku-fit-034/640/480
PRD-0195,Halcyon Tote Bag,Accessories,7.89,USD,1,SKU-ACC-022,Red,4.8,true,/products/product-detail/sku-acc-022,https://picsum.photos/seed/sku-acc-022/640/480
PRD-0196,Onyx Running Shoes,Footwear,167.70,USD,165,SKU-FOO-036,Gray,4.0,true,/products/product-detail/sku-foo-036,https://picsum.photos/seed/sku-foo-036/640/480
PRD-0197,Marina Backpack,Outdoor,110.19,USD,112,SKU-OUT-037,Silver,3.7,true,/products/product-detail/sku-out-037,https://picsum.photos/seed/sku-out-037/640/480
PRD-0198,Lumen Smartwatch Band,Electronics,29.75,USD,359,SKU-ELE-041,Olive,4.3,true,/products/product-detail/sku-ele-041,https://picsum.photos/seed/sku-ele-041/640/480
PRD-0199,Quartz Wireless Earbuds,Electronics,135.24,USD,208,SKU-ELE-042,Sand,4.3,true,/products/product-detail/sku-ele-042,https://picsum.photos/seed/sku-ele-042/640/480
PRD-0200,Pulse Keyboard,Electronics,108.28,USD,102,SKU-ELE-043,Natural,4.9,true,/products/product-detail/sku-ele-043,https://picsum.photos/seed/sku-ele-043/640/480
PRD-0201,Quartz Keyboard,Electronics,56.58,USD,248,SKU-ELE-044,Green,4.5,true,/products/product-detail/sku-ele-044,https://picsum.photos/seed/sku-ele-044/640/480
PRD-0202,Boreal Loafers,Footwear,37.34,USD,305,SKU-FOO-037,Teal,4.7,true,/products/product-detail/sku-foo-037,https://picsum.photos/seed/sku-foo-037/640/480
PRD-0203,Flexfit Sandals,Footwear,100.50,USD,136,SKU-FOO-038,Green,3.7,true,/products/product-detail/sku-foo-038,https://picsum.photos/seed/sku-foo-038/640/480
PRD-0204,Pulse Rain Boots,Footwear,72.13,USD,37,SKU-FOO-039,White,3.6,true,/products/product-detail/sku-foo-039,https://picsum.photos/seed/sku-foo-039/640/480
PRD-0205,Vortex Wallet,Accessories,52.74,USD,23,SKU-ACC-023,Natural,3.5,true,/products/product-detail/sku-acc-023,https://picsum.photos/seed/sku-acc-023/640/480
PRD-0206,Alpine Sandals,Footwear,70.61,USD,180,SKU-FOO-040,White,4.5,true,/products/product-detail/sku-foo-040,https://picsum.photos/seed/sku-foo-040/640/480
PRD-0207,Terra Hiking Boots,Footwear,60.14,USD,92,SKU-FOO-041,Red,4.7,true,/products/product-detail/sku-foo-041,https://picsum.photos/seed/sku-foo-041/640/480
PRD-0208,Willow Resistance Bands,Fitness,165.18,USD,129,SKU-FIT-035,Teal,3.8,true,/products/product-detail/sku-fit-035,https://picsum.photos/seed/sku-fit-035/640/480
PRD-0209,Solstice Rug,Home,197.34,USD,201,SKU-HOM-029,Natural,4.0,true,/products/product-detail/sku-hom-029,https://picsum.photos/seed/sku-hom-029/640/480
PRD-0210,Willow Storage Bin,Home,199.37,USD,379,SKU-HOM-030,Teal,4.6,true,/products/product-detail/sku-hom-030,https://picsum.photos/seed/sku-hom-030/640/480
PRD-0211,Aurora Dumbbell Set,Fitness,163.42,USD,190,SKU-FIT-036,Black,3.8,true,/products/product-detail/sku-fit-036,https://picsum.photos/seed/sku-fit-036/640/480
PRD-0212,Cedarwood Mouse,Electronics,74.46,USD,165,SKU-ELE-045,Gray,3.8,true,/products/product-detail/sku-ele-045,https://picsum.photos/seed/sku-ele-045/640/480
PRD-0213,Pulse Tent,Outdoor,83.56,USD,66,SKU-OUT-038,Beige,4.7,true,/products/product-detail/sku-out-038,https://picsum.photos/seed/sku-out-038/640/480
PRD-0214,Meridian Throw Blanket,Home,31.21,USD,172,SKU-HOM-031,Black,4.9,true,/products/product-detail/sku-hom-031,https://picsum.photos/seed/sku-hom-031/640/480
PRD-0215,Pulse Bluetooth Speaker,Electronics,75.71,USD,39,SKU-ELE-046,Black,3.7,true,/products/product-detail/sku-ele-046,https://picsum.photos/seed/sku-ele-046/640/480
PRD-0216,Granite Cleats,Footwear,86.46,USD,317,SKU-FOO-042,Black,4.7,true,/products/product-detail/sku-foo-042,https://picsum.photos/seed/sku-foo-042/640/480
PRD-0217,Meridian Slippers,Footwear,142.30,USD,42,SKU-FOO-043,Teal,4.0,true,/products/product-detail/sku-foo-043,https://picsum.photos/seed/sku-foo-043/640/480
PRD-0218,Cascade Cutting Board,Home,184.85,USD,191,SKU-HOM-032,Natural,5.0,true,/products/product-detail/sku-hom-032,https://picsum.photos/seed/sku-hom-032/640/480
PRD-0219,Nimbus Hiking Boots,Footwear,191.83,USD,302,SKU-FOO-044,Silver,4.7,true,/products/product-detail/sku-foo-044,https://picsum.photos/seed/sku-foo-044/640/480
PRD-0220,Willow Picture Frame,Home,90.44,USD,167,SKU-HOM-033,Maroon,4.0,true,/products/product-detail/sku-hom-033,https://picsum.photos/seed/sku-hom-033/640/480
PRD-0221,Coral Fitness Tracker,Fitness,190.61,USD,186,SKU-FIT-037,Sand,4.6,true,/products/product-detail/sku-fit-037,https://picsum.photos/seed/sku-fit-037/640/480
PRD-0222,Drift Trekking Poles,Outdoor,188.42,USD,385,SKU-OUT-039,Olive,4.5,true,/products/product-detail/sku-out-039,https://picsum.photos/seed/sku-out-039/640/480
PRD-0223,Meridian Desk Lamp,Home,54.38,USD,113,SKU-HOM-034,Teal,4.8,true,/products/product-detail/sku-hom-034,https://picsum.photos/seed/sku-hom-034/640/480
PRD-0224,Halcyon Tote Bag,Accessories,76.76,USD,391,SKU-ACC-024,Charcoal,4.0,true,/products/product-detail/sku-acc-024,https://picsum.photos/seed/sku-acc-024/640/480
PRD-0225,Cedarwood Sneakers,Footwear,59.97,USD,134,SKU-FOO-045,Natural,4.0,true,/products/product-detail/sku-foo-045,https://picsum.photos/seed/sku-foo-045/640/480
PRD-0226,Drift Hammock,Outdoor,17.86,USD,247,SKU-OUT-040,Natural,4.6,true,/products/product-detail/sku-out-040,https://picsum.photos/seed/sku-out-040/640/480
PRD-0227,Vortex Loafers,Footwear,22.04,USD,372,SKU-FOO-046,Maroon,4.4,true,/products/product-detail/sku-foo-046,https://picsum.photos/seed/sku-foo-046/640/480
PRD-0228,Quartz Wallet,Accessories,180.24,USD,316,SKU-ACC-025,Black,4.4,true,/products/product-detail/sku-acc-025,https://picsum.photos/seed/sku-acc-025/640/480
PRD-0229,Ember Bluetooth Speaker,Electronics,159.64,USD,136,SKU-ELE-047,Red,5.0,true,/products/product-detail/sku-ele-047,https://picsum.photos/seed/sku-ele-047/640/480
PRD-0230,Pulse Tote Bag,Accessories,10.20,USD,98,SKU-ACC-026,Maroon,4.3,true,/products/product-detail/sku-acc-026,https://picsum.photos/seed/sku-acc-026/640/480
PRD-0231,Zenith Throw Blanket,Home,142.97,USD,97,SKU-HOM-035,Gray,4.3,true,/products/product-detail/sku-hom-035,https://picsum.photos/seed/sku-hom-035/640/480
PRD-0232,Cascade Watch,Accessories,73.48,USD,146,SKU-ACC-027,Silver,4.2,true,/products/product-detail/sku-acc-027,https://picsum.photos/seed/sku-acc-027/640/480
PRD-0233,Vortex Candle,Home,24.99,USD,333,SKU-HOM-036,Gray,3.5,true,/products/product-detail/sku-hom-036,https://picsum.photos/seed/sku-hom-036/640/480
PRD-0234,Alpine Wallet,Accessories,126.92,USD,243,SKU-ACC-028,Gray,3.5,true,/products/product-detail/sku-acc-028,https://picsum.photos/seed/sku-acc-028/640/480
PRD-0235,Voyager Fitness Tracker,Fitness,133.11,USD,244,SKU-FIT-038,Maroon,3.7,true,/products/product-detail/sku-fit-038,https://picsum.photos/seed/sku-fit-038/640/480
PRD-0236,Drift Resistance Bands,Fitness,50.17,USD,246,SKU-FIT-039,White,4.9,true,/products/product-detail/sku-fit-039,https://picsum.photos/seed/sku-fit-039/640/480
PRD-0237,Solstice Jump Rope,Fitness,115.84,USD,322,SKU-FIT-040,Black,4.9,true,/products/product-detail/sku-fit-040,https://picsum.photos/seed/sku-fit-040/640/480
PRD-0238,Nimbus Tote Bag,Accessories,127.29,USD,396,SKU-ACC-029,Sand,4.8,true,/products/product-detail/sku-acc-029,https://picsum.photos/seed/sku-acc-029/640/480
PRD-0239,Fable Throw Blanket,Home,69.48,USD,202,SKU-HOM-037,White,3.9,true,/products/product-detail/sku-hom-037,https://picsum.photos/seed/sku-hom-037/640/480
PRD-0240,Halcyon Headlamp,Outdoor,93.46,USD,300,SKU-OUT-041,Beige,3.8,true,/products/product-detail/sku-out-041,https://picsum.photos/seed/sku-out-041/640/480
PRD-0241,Meridian Sleeping Bag,Outdoor,39.77,USD,170,SKU-OUT-042,Natural,4.4,true,/products/product-detail/sku-out-042,https://picsum.photos/seed/sku-out-042/640/480
PRD-0242,Zenith Foam Roller,Fitness,66.66,USD,168,SKU-FIT-041,Maroon,4.9,true,/products/product-detail/sku-fit-041,https://picsum.photos/seed/sku-fit-041/640/480
PRD-0243,Quartz Cleats,Footwear,43.56,USD,143,SKU-FOO-047,Silver,4.6,true,/products/product-detail/sku-foo-047,https://picsum.photos/seed/sku-foo-047/640/480
PRD-0244,Quartz Throw Blanket,Home,49.29,USD,332,SKU-HOM-038,Charcoal,3.9,true,/products/product-detail/sku-hom-038,https://picsum.photos/seed/sku-hom-038/640/480
PRD-0245,Quartz Webcam,Electronics,25.48,USD,111,SKU-ELE-048,Olive,4.7,true,/products/product-detail/sku-ele-048,https://picsum.photos/seed/sku-ele-048/640/480
PRD-0246,Zenith Duffel,Outdoor,144.87,USD,219,SKU-OUT-043,Black,4.1,true,/products/product-detail/sku-out-043,https://picsum.photos/seed/sku-out-043/640/480
PRD-0247,Zenith Phone Case,Accessories,139.62,USD,49,SKU-ACC-030,Gray,4.6,true,/products/product-detail/sku-acc-030,https://picsum.photos/seed/sku-acc-030/640/480
PRD-0248,Terra USB-C Cable,Electronics,124.69,USD,398,SKU-ELE-049,Navy,4.7,true,/products/product-detail/sku-ele-049,https://picsum.photos/seed/sku-ele-049/640/480
PRD-0249,Cedarwood Dumbbell Set,Fitness,186.14,USD,94,SKU-FIT-042,Gray,3.9,true,/products/product-detail/sku-fit-042,https://picsum.photos/seed/sku-fit-042/640/480
PRD-0250,Nimbus Headlamp,Outdoor,99.49,USD,86,SKU-OUT-044,Navy,4.9,true,/products/product-detail/sku-out-044,https://picsum.photos/seed/sku-out-044/640/480
PRD-0251,Boreal Picture Frame,Home,153.02,USD,194,SKU-HOM-039,Silver,4.7,true,/products/product-detail/sku-hom-039,https://picsum.photos/seed/sku-hom-039/640/480
PRD-0252,Granite Candle,Home,151.13,USD,135,SKU-HOM-040,Silver,3.7,true,/products/product-detail/sku-hom-040,https://picsum.photos/seed/sku-hom-040/640/480
PRD-0253,Fable Smartwatch Band,Electronics,107.66,USD,12,SKU-ELE-050,Sand,4.7,true,/products/product-detail/sku-ele-050,https://picsum.photos/seed/sku-ele-050/640/480
PRD-0254,Alpine Resistance Bands,Fitness,94.24,USD,268,SKU-FIT-043,Maroon,4.8,true,/products/product-detail/sku-fit-043,https://picsum.photos/seed/sku-fit-043/640/480
PRD-0255,Pulse Duffel,Outdoor,23.59,USD,309,SKU-OUT-045,Gray,4.9,true,/products/product-detail/sku-out-045,https://picsum.photos/seed/sku-out-045/640/480
PRD-0256,Nimbus Duffel,Outdoor,147.89,USD,192,SKU-OUT-046,Maroon,3.9,true,/products/product-detail/sku-out-046,https://picsum.photos/seed/sku-out-046/640/480
PRD-0257,Flexfit Headlamp,Outdoor,127.09,USD,185,SKU-OUT-047,Red,4.6,true,/products/product-detail/sku-out-047,https://picsum.photos/seed/sku-out-047/640/480
PRD-0258,Marina Sandals,Footwear,177.26,USD,181,SKU-FOO-048,White,4.4,true,/products/product-detail/sku-foo-048,https://picsum.photos/seed/sku-foo-048/640/480
PRD-0259,Alpine Resistance Bands,Fitness,8.91,USD,194,SKU-FIT-044,White,3.9,true,/products/product-detail/sku-fit-044,https://picsum.photos/seed/sku-fit-044/640/480
PRD-0260,Zenith Storage Bin,Home,40.32,USD,312,SKU-HOM-041,Green,4.2,true,/products/product-detail/sku-hom-041,https://picsum.photos/seed/sku-hom-041/640/480
PRD-0261,Coral Tote Bag,Accessories,10.89,USD,119,SKU-ACC-031,Maroon,3.5,true,/products/product-detail/sku-acc-031,https://picsum.photos/seed/sku-acc-031/640/480
PRD-0262,Flexfit Fitness Tracker,Fitness,64.47,USD,384,SKU-FIT-045,Beige,4.5,true,/products/product-detail/sku-fit-045,https://picsum.photos/seed/sku-fit-045/640/480
PRD-0263,Nimbus Jump Rope,Fitness,12.68,USD,216,SKU-FIT-046,Charcoal,4.8,true,/products/product-detail/sku-fit-046,https://picsum.photos/seed/sku-fit-046/640/480
PRD-0264,Drift Rug,Home,93.24,USD,89,SKU-HOM-042,Natural,3.7,true,/products/product-detail/sku-hom-042,https://picsum.photos/seed/sku-hom-042/640/480
PRD-0265,Fable USB-C Cable,Electronics,103.34,USD,328,SKU-ELE-051,Natural,4.0,true,/products/product-detail/sku-ele-051,https://picsum.photos/seed/sku-ele-051/640/480
PRD-0266,Pulse Resistance Bands,Fitness,27.92,USD,264,SKU-FIT-047,Olive,4.9,true,/products/product-detail/sku-fit-047,https://picsum.photos/seed/sku-fit-047/640/480
PRD-0267,Ember Watch,Accessories,18.06,USD,59,SKU-ACC-032,Gray,4.8,true,/products/product-detail/sku-acc-032,https://picsum.photos/seed/sku-acc-032/640/480
PRD-0268,Zenith Wireless Earbuds,Electronics,109.26,USD,393,SKU-ELE-052,Maroon,4.0,true,/products/product-detail/sku-ele-052,https://picsum.photos/seed/sku-ele-052/640/480
PRD-0269,Aurora Keyboard,Electronics,69.80,USD,22,SKU-ELE-053,White,4.3,true,/products/product-detail/sku-ele-053,https://picsum.photos/seed/sku-ele-053/640/480
PRD-0270,Lumen Rain Boots,Footwear,159.09,USD,394,SKU-FOO-049,White,3.7,true,/products/product-detail/sku-foo-049,https://picsum.photos/seed/sku-foo-049/640/480
PRD-0271,Ember Foam Roller,Fitness,65.97,USD,147,SKU-FIT-048,Gray,4.1,true,/products/product-detail/sku-fit-048,https://picsum.photos/seed/sku-fit-048/640/480
PRD-0272,Ember Resistance Bands,Fitness,122.06,USD,256,SKU-FIT-049,Red,4.4,true,/products/product-detail/sku-fit-049,https://picsum.photos/seed/sku-fit-049/640/480
PRD-0273,Flexfit Dumbbell Set,Fitness,110.09,USD,262,SKU-FIT-050,Silver,4.8,true,/products/product-detail/sku-fit-050,https://picsum.photos/seed/sku-fit-050/640/480
PRD-0274,Willow Bluetooth Speaker,Electronics,152.23,USD,355,SKU-ELE-054,Black,4.5,true,/products/product-detail/sku-ele-054,https://picsum.photos/seed/sku-ele-054/640/480
PRD-0275,Voyager Foam Roller,Fitness,168.45,USD,135,SKU-FIT-051,Natural,3.7,true,/products/product-detail/sku-fit-051,https://picsum.photos/seed/sku-fit-051/640/480
PRD-0276,Marina Slippers,Footwear,49.80,USD,29,SKU-FOO-050,Black,4.9,true,/products/product-detail/sku-foo-050,https://picsum.photos/seed/sku-foo-050/640/480
PRD-0277,Lumen Running Shoes,Footwear,156.80,USD,184,SKU-FOO-051,Maroon,4.8,true,/products/product-detail/sku-foo-051,https://picsum.photos/seed/sku-foo-051/640/480
PRD-0278,Vortex Rain Boots,Footwear,192.72,USD,23,SKU-FOO-052,Sand,4.8,true,/products/product-detail/sku-foo-052,https://picsum.photos/seed/sku-foo-052/640/480
PRD-0279,Flexfit Gym Bag,Fitness,156.98,USD,61,SKU-FIT-052,White,3.9,true,/products/product-detail/sku-fit-052,https://picsum.photos/seed/sku-fit-052/640/480
PRD-0280,Cascade Sandals,Footwear,63.41,USD,2,SKU-FOO-053,Silver,4.9,true,/products/product-detail/sku-foo-053,https://picsum.photos/seed/sku-foo-053/640/480
PRD-0281,Pulse Wallet,Accessories,178.63,USD,288,SKU-ACC-033,Olive,4.8,true,/products/product-detail/sku-acc-033,https://picsum.photos/seed/sku-acc-033/640/480
PRD-0282,Cedarwood Resistance Bands,Fitness,25.37,USD,326,SKU-FIT-053,Gray,4.7,true,/products/product-detail/sku-fit-053,https://picsum.photos/seed/sku-fit-053/640/480
PRD-0283,Aurora Phone Case,Accessories,50.81,USD,174,SKU-ACC-034,Teal,4.8,true,/products/product-detail/sku-acc-034,https://picsum.photos/seed/sku-acc-034/640/480
PRD-0284,Cedarwood Tote Bag,Accessories,109.91,USD,97,SKU-ACC-035,Teal,3.5,true,/products/product-detail/sku-acc-035,https://picsum.photos/seed/sku-acc-035/640/480
PRD-0285,Meridian Cleats,Footwear,28.73,USD,390,SKU-FOO-054,Beige,4.1,true,/products/product-detail/sku-foo-054,https://picsum.photos/seed/sku-foo-054/640/480
PRD-0286,Pulse Cutting Board,Home,102.77,USD,267,SKU-HOM-043,Maroon,4.4,true,/products/product-detail/sku-hom-043,https://picsum.photos/seed/sku-hom-043/640/480
PRD-0287,Flexfit Hammock,Outdoor,165.33,USD,216,SKU-OUT-048,Olive,3.8,true,/products/product-detail/sku-out-048,https://picsum.photos/seed/sku-out-048/640/480
PRD-0288,Meridian Mug Set,Home,150.80,USD,220,SKU-HOM-044,Silver,3.6,true,/products/product-detail/sku-hom-044,https://picsum.photos/seed/sku-hom-044/640/480
PRD-0289,Boreal Trekking Poles,Outdoor,8.03,USD,248,SKU-OUT-049,Blue,4.9,true,/products/product-detail/sku-out-049,https://picsum.photos/seed/sku-out-049/640/480
PRD-0290,Terra Resistance Bands,Fitness,133.63,USD,212,SKU-FIT-054,Black,4.0,true,/products/product-detail/sku-fit-054,https://picsum.photos/seed/sku-fit-054/640/480
PRD-0291,Aurora Slippers,Footwear,180.34,USD,182,SKU-FOO-055,White,4.6,true,/products/product-detail/sku-foo-055,https://picsum.photos/seed/sku-foo-055/640/480
PRD-0292,Boreal Cutting Board,Home,140.33,USD,84,SKU-HOM-045,Red,4.8,true,/products/product-detail/sku-hom-045,https://picsum.photos/seed/sku-hom-045/640/480
PRD-0293,Cascade Duffel,Outdoor,193.56,USD,51,SKU-OUT-050,Silver,4.1,true,/products/product-detail/sku-out-050,https://picsum.photos/seed/sku-out-050/640/480
PRD-0294,Zenith Gym Bag,Fitness,101.09,USD,243,SKU-FIT-055,Blue,3.8,true,/products/product-detail/sku-fit-055,https://picsum.photos/seed/sku-fit-055/640/480
PRD-0295,Nimbus Picture Frame,Home,93.44,USD,142,SKU-HOM-046,Red,4.0,true,/products/product-detail/sku-hom-046,https://picsum.photos/seed/sku-hom-046/640/480
PRD-0296,Cascade Resistance Bands,Fitness,133.88,USD,100,SKU-FIT-056,White,3.8,true,/products/product-detail/sku-fit-056,https://picsum.photos/seed/sku-fit-056/640/480
PRD-0297,Meridian Keyboard,Electronics,91.81,USD,370,SKU-ELE-055,Black,4.1,true,/products/product-detail/sku-ele-055,https://picsum.photos/seed/sku-ele-055/640/480
PRD-0298,Alpine Slippers,Footwear,46.09,USD,387,SKU-FOO-056,Natural,3.8,true,/products/product-detail/sku-foo-056,https://picsum.photos/seed/sku-foo-056/640/480
PRD-0299,Terra Loafers,Footwear,133.32,USD,327,SKU-FOO-057,Maroon,4.7,true,/products/product-detail/sku-foo-057,https://picsum.photos/seed/sku-foo-057/640/480
PRD-0300,Halcyon Jump Rope,Fitness,136.25,USD,129,SKU-FIT-057,Green,4.0,true,/products/product-detail/sku-fit-057,https://picsum.photos/seed/sku-fit-057/640/480
PRD-0301,Nimbus Sleeping Bag,Outdoor,177.04,USD,387,SKU-OUT-051,Black,4.0,true,/products/product-detail/sku-out-051,https://picsum.photos/seed/sku-out-051/640/480
PRD-0302,Quartz Sleeping Bag,Outdoor,175.65,USD,297,SKU-OUT-052,Beige,5.0,true,/products/product-detail/sku-out-052,https://picsum.photos/seed/sku-out-052/640/480
PRD-0303,Marina Cleats,Footwear,23.15,USD,288,SKU-FOO-058,Red,4.8,true,/products/product-detail/sku-foo-058,https://picsum.photos/seed/sku-foo-058/640/480
PRD-0304,Halcyon Rug,Home,80.04,USD,108,SKU-HOM-047,Beige,4.7,true,/products/product-detail/sku-hom-047,https://picsum.photos/seed/sku-hom-047/640/480
PRD-0305,Flexfit Loafers,Footwear,49.61,USD,377,SKU-FOO-059,Beige,4.6,true,/products/product-detail/sku-foo-059,https://picsum.photos/seed/sku-foo-059/640/480
PRD-0306,Quartz Belt,Accessories,126.26,USD,12,SKU-ACC-036,Gray,4.9,true,/products/product-detail/sku-acc-036,https://picsum.photos/seed/sku-acc-036/640/480
